Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090018000_27022023004697;0062055700;;0090018000;X1;909001323R;ECA---0021;1;1200;1000;1100;76,356;0;GERB--3551_1200_1000;none;202303270000;202303281150;1;100
0090018000_27022023004698;0062067900;;0090018000;X1;484717353R;ECA---0021;1;1200;1000;359;122,865;0;GERB--3551_1200_1000;none;202304280000;202305020750;48;100
0090018000_27022023004699;0062055700;;0090018000;X3;638120100R;SFDA--6836;6;1600;1200;930;149,322;45;GERB--1613_1600_1200;none;202304120000;202304131540;1;100
0090018000_27022023004700;0062067900;;0090018000;X1;622542316R;SLI---0770;2;1200;1000;975;164,970;45;GERB--1213_1200_1000;none;202303160000;202303172115;2;100
0090018000_27022023004701;0062059600;;0090018000;X0;765302792R;SLI---1200;2;1600;1200;930;663,220;45;GERB--1613_1600_1200;none;202303200000;202303211125;9;100
0090018000_27022023004702;0062069600;;0090018000;X1;794202382R;SLI---1271;3;1600;1200;975;176,200;45;GERB--1613_1600_1200;none;202303300000;202304031635;2;100
0090018000_27022023004703;0029908700;;0090018000;X4;864304007R;ECA---0021;1;1200;1000;758;127,400;0;GERB--3551_1200_1000;none;202303080000;202303100740;8;100
0090018000_27022023004704;0062067900;;0090018000;X1;638A89206R;ECA---0021;1;1200;1000;1057;125,190;0;GERB--3551_1200_1000;none;202303240000;202303270750;2;100
0090018000_27022023004705;0062055700;;0090018000;X1;769116976R;ECA---0021;1;1200;1000;359;38,600;0;GERB--3551_1200_1000;none;202304280000;202305021150;5;100
0090018000_27022023004706;0062067900;;0090018000;X1;809000868R;ECM---0560;2;2350;1000;950;286,656;45;GERB--1058_2350_1000;none;202303220000;202303231255;3;100
0090018000_27022023004707;0062069400;;0090018000;X0;663606500R;CON-S-0130;3;780;570;478;96,256;47;GERB--3195_780_570;widthwise;202303210000;202303282025;3;4
0090018000_27022023004708;0062055700;;0090018000;X1;769114116R;ECA---0021;1;1200;1000;1155;109,480;0;GERB--3551_1200_1000;none;202304040000;202304051150;4;100
0090018000_27022023004709;0062067000;;0090018000;X3;682001173R;ECM---6799;12;2200;1600;1450;258,560;45;GERB--0515_2200_1600;none;202304060000;202304101100;2;100
0090018000_27022023004710;0062067900;;0090018000;X1;769370345R;SLI---0770;5;1200;1000;975;132,804;45;GERB--1213_1200_1000;none;202303060000;202303071645;1;100
0090018000_27022023004711;0062059600;;0090018000;X0;765313222R;SLI---1200;2;1600;1200;930;607,600;45;GERB--1613_1600_1200;none;202303230000;202303241055;6;100
0090018000_27022023004712;0062069400;;0090018000;X0;8201560251;CON-S-0130;1;780;570;478;160,560;47;GERB--3195_780_570;widthwise;202304050000;202304132025;1;4
0090018000_27022023004713;0062067900;;0090018000;X1;829002938R;ECM---0560;1;2350;1000;950;264,880;45;GERB--1058_2350_1000;none;202304190000;202304201645;1;100
0090018000_27022023004714;0062059600;;0090018000;X0;764421237R;SLI---0760;1;1200;1000;930;413,580;45;GERB--1213_1200_1000;none;202303210000;202303221055;5;100
0090018000_27022023004715;0062067900;;0090018000;X1;682603635R;ECA---0021;1;1200;1000;758;76,040;0;GERB--3551_1200_1000;none;202303140000;202303150750;11;100
0090018000_27022023004716;0062069600;;0090018000;X1;758902489R;SLI---0760;1;1200;1000;930;156,130;45;GERB--1213_1200_1000;none;202303290000;202303311635;5;100
0090018000_27022023004717;0062059600;;0090018000;X0;631009762R;MTEM--3113;1;2400;1200;1490;340,500;45;GERB--0335_2400_1200;none;202303060000;202303070610;7;5
0090018000_27022023004718;0029908700;;0090018000;X4;873123547R;SLI---0770;5;1200;1000;975;131,366;45;GERB--1213_1200_1000;none;202304250000;202304271650;2;100
0090018000_27022023004719;0029271000;;0090018000;X3;749449012R;ECM---4390;6;1800;1400;1020;303,450;45;GERB--0343_1800_1400;none;202303080000;202303100925;3;100
0090018000_27022023004720;0062059600;;0090018000;X0;767135532R;SLI---1200;2;1600;1200;930;358,480;45;GERB--1613_1600_1200;none;202303160000;202303172115;6;100
0090018000_27022023004721;0062059600;;0090018000;X0;762A37185R;SLI---0601;2;1200;1000;750;223,300;45;GERB--1213_1200_1000;none;202304260000;202304270610;3;100
0090018000_27022023004722;0062067900;;0090018000;X1;622237654R;ECA---0021;1;1200;1000;359;59,475;0;GERB--3551_1200_1000;none;202303150000;202303160750;9;100
0090018000_27022023004723;0062059600;;0090018000;X0;732300359R;SLI---0601;1;1200;1000;750;431,704;45;GERB--1213_1200_1000;none;202303230000;202303241055;5;100
0090018000_27022023004724;0062069400;;0090018000;X0;766F58106R;SLI---0601;1;1200;1000;750;351,756;45;GERB--1213_1200_1000;none;202303200000;202303272025;5;100
0090018000_27022023004725;0062067900;;0090018000;X1;769166933R;SLI---0770;2;1200;1000;975;134,920;45;GERB--1213_1200_1000;none;202304030000;202304041645;1;100
0090018000_27022023004726;0029908700;;0090018000;X4;864300348R;ECA---0021;1;1200;1000;459;72,700;0;GERB--3551_1200_1000;none;202303310000;202304040935;10;100
0090018000_27022023004727;0062067900;;0090018000;X1;769346765R;SLI---0770;1;1200;1000;975;152,112;45;GERB--1213_1200_1000;none;202304280000;202305021130;2;100
0090018000_27022023004728;0062067900;;0090018000;X1;484717353R;ECA---0021;1;1200;1000;359;51,500;0;GERB--3551_1200_1000;none;202304270000;202304280750;10;100
0090018000_27022023004729;0029908700;;0090018000;X4;873123547R;SLI---0770;4;1200;1000;975;131,366;45;GERB--1213_1200_1000;none;202303060000;202303081650;2;100
0090018000_27022023004730;0062059600;;0090018000;X0;766232445R;SLI---0901;2;1600;1200;750;197,340;45;GERB--1613_1600_1200;none;202303070000;202303080610;3;100
0090018000_27022023004731;0062067900;;0090018000;X1;829015080R;ECM---0560;4;2350;1000;950;264,880;45;GERB--1058_2350_1000;none;202303240000;202303271255;1;100
0090018000_27022023004732;0062067900;;0090018000;X1;850700639R;SLI---1271;1;1600;1200;975;187,720;45;GERB--1613_1600_1200;none;202303230000;202303242115;2;100
0090018000_27022023004733;0062067900;;0090018000;X1;849934312R;SLI---0771;1;1200;1000;975;155,680;45;GERB--1213_1200_1000;none;202303170000;202303201645;3;100
0090018000_27022023004734;0062069600;;0090018000;X3;658406210R;SLI---0901;12;1600;1200;750;148,860;45;GERB--1613_1600_1200;none;202303220000;202303242110;2;100
0090018000_27022023004735;0062067900;;0090018000;X1;623108550R;SLI---0770;1;1200;1000;975;160,680;45;GERB--1213_1200_1000;none;202303100000;202303130750;2;100
0090018000_27022023004736;0062059600;;0090018000;X0;671206045R;SLI---0901;2;1600;1200;750;299,760;45;GERB--1613_1600_1200;none;202303310000;202304031055;3;100
0090018000_27022023004737;0062069400;;0090018000;X0;764131108R;SLI---1101;2;1900;1200;750;713,620;45;GERB--0109_1900_1200;none;202303210000;202303282025;12;100
0090018000_27022023004738;0062059600;;0090018000;X0;671206045R;SLI---0901;1;1600;1200;750;299,760;45;GERB--1613_1600_1200;none;202304040000;202304052115;3;100
0090018000_27022023004739;0062067900;;0090018000;X1;829001375R;ECM---0560;9;2350;1000;950;272,592;45;GERB--1058_2350_1000;none;202303210000;202303221645;2;100
0090018000_27022023004740;0062067900;;0090018000;X1;269161639R;ECA---0021;1;1200;1000;421;47,022;0;GERB--3551_1200_1000;none;202303210000;202303220750;2;100
0090018000_27022023004741;0062067900;;0090018000;X1;969417205R;ECA---0021;2;1200;1000;1057;82,200;0;GERB--3551_1200_1000;none;202303280000;202303290750;2;100
0090018000_27022023004742;0029271000;;0090018000;X3;849501524R;SLI---0760;2;1200;1000;930;140,000;45;GERB--1213_1200_1000;none;202303020000;202303062005;3;100
0090018000_27022023004743;0062069600;;0090018000;X1;849514754R;SLI---1271;2;1600;1200;975;178,600;45;GERB--1613_1600_1200;none;202303020000;202303061215;2;100
0090018000_27022023004744;0062067900;;0090018000;X1;682406061R;ECA---0021;1;1200;1000;758;79,120;0;GERB--3551_1200_1000;none;202304260000;202304270750;4;100
0090018000_27022023004745;0062059600;;0090018000;X0;767135532R;SLI---1200;3;1600;1200;930;358,480;45;GERB--1613_1600_1200;none;202303160000;202303171055;6;100
0090018000_27022023004746;0062059600;;0090018000;X0;781403618R;ECM---0470;1;1600;1200;545;338,160;45;GERB--1613_1600_1200;none;202303130000;202303140610;6;100
0090018000_27022023004747;0062067900;;0090018000;X1;802920414R;ECA---0021;1;1200;1000;459;51,736;0;GERB--3551_1200_1000;none;202303080000;202303090750;16;100
0090018000_27022023004748;0062067900;;0090018000;X1;969419281R;ECA---0021;1;1200;1000;1057;82,200;0;GERB--3551_1200_1000;none;202303020000;202303030750;5;100
0090018000_27022023004749;0062059600;;0090018000;X0;767122931R;SLI---1200;1;1600;1200;930;356,560;45;GERB--1613_1600_1200;none;202303090000;202303100610;6;100
0090018000_27022023004750;0062067900;;0090018000;X1;849934312R;SLI---0771;1;1200;1000;975;155,680;45;GERB--1213_1200_1000;none;202303230000;202303242115;3;100
0090018000_27022023004751;0062067900;;0090018000;X1;601989787R;ECA---0021;1;1200;1000;459;47,140;0;GERB--3551_1200_1000;none;202303060000;202303071130;2;100
0090018000_27022023004752;0029271000;;0090018000;X3;849501524R;SLI---0760;2;1200;1000;930;140,000;45;GERB--1213_1200_1000;none;202304200000;202304251445;3;100
0090018000_27022023004753;0062055700;;0090018000;X1;909002897R;ECA---0021;6;1200;1000;1155;86,480;0;GERB--3551_1200_1000;none;202304130000;202304141155;2;100
0090018000_27022023004754;0062055700;;0090018000;X1;909001323R;ECA---0021;1;1200;1000;1100;76,356;0;GERB--3551_1200_1000;none;202303090000;202303101155;1;100
0090018000_27022023004755;0062067900;;0090018000;X1;261A36272R;ECA---0021;1;1200;1000;459;54,548;0;GERB--3551_1200_1000;none;202304140000;202304171645;17;100
0090018000_27022023004756;0062059600;;0090018000;X0;762156205R;SLI---0771;1;1200;1000;975;401,200;45;GERB--1213_1200_1000;none;202303210000;202303220610;6;100
0090018000_27022023004757;0029908700;;0090018000;X4;876612821R;SLI---0770;8;1200;1000;975;129,000;45;GERB--1213_1200_1000;none;202303060000;202303081650;1;100
0090018000_27022023004758;0062059600;;0090018000;X0;762A38486R;SLI---0760;2;1200;1000;930;291,480;45;GERB--1213_1200_1000;none;202303310000;202304031055;4;100
0090018000_27022023004759;0062067900;;0090018000;X1;622237654R;ECA---0021;1;1200;1000;359;59,475;0;GERB--3551_1200_1000;none;202304030000;202304041130;9;100
0090018000_27022023004760;0062067000;;0090018000;X3;681006852R;ECM---8491;7;2050;1550;1450;215,582;45;GERB--1566_2050_1550;none;202304250000;202304261100;1;100
0090018000_27022023004761;0062059600;;0090018000;X0;850427237R;SLI---1200;1;1600;1200;930;370,780;45;GERB--1613_1600_1200;none;202303160000;202303170610;6;100
0090018000_27022023004762;0062067900;;0090018000;X1;829015765R;ECM---0560;1;2350;1000;950;267,040;45;GERB--1058_2350_1000;none;202304030000;202304042115;2;100
0090018000_27022023004763;0062059600;;0090018000;X0;762A26597R;SLI---0760;1;1200;1000;930;291,000;45;GERB--1213_1200_1000;none;202304170000;202304182115;4;100
0090018000_27022023004764;0062067900;;0090018000;X1;768511707R;ECA---0021;1;1200;1000;459;64,840;0;GERB--3551_1200_1000;none;202303140000;202303150750;5;100
0090018000_27022023004765;0062059600;;0090018000;X0;8201638297;SLI---1200;2;1600;1200;930;396,200;45;GERB--1613_1600_1200;none;202303070000;202303081055;1;100
0090018000_27022023004766;0062067900;;0090018000;X1;681328547R;SLI---0601;3;1200;1000;750;119,080;45;GERB--1213_1200_1000;none;202304030000;202304041645;1;100
0090018000_27022023004767;0062065300;;0090018000;X1;829A16592R;ECM---0560;1;2350;1000;950;275,760;45;GERB--1058_2350_1000;none;202303160000;202303171220;3;100
0090018000_27022023004768;0062059600;;0090018000;X0;8201615965;MTEM--5517;2;1800;1200;1350;820,480;45;GERB--0088_1800_1200;none;202304120000;202304130610;2;100
0090018000_27022023004769;0062059600;;0090018000;X0;850427237R;SLI---1200;1;1600;1200;930;370,780;45;GERB--1613_1600_1200;none;202303130000;202303140610;6;100
0090018000_27022023004770;0062069600;;0090018000;X1;679032377R;SLI---1271;1;1600;1200;975;184,600;45;GERB--1613_1600_1200;none;202303070000;202303092110;3;100
0090018000_27022023004771;0062059600;;0090018000;X0;670008674R;MTEM--8612;4;1605;1205;990;395,416;45;GERB--0393_1605_1205;none;202304270000;202304281055;5;100
0090018000_27022023004772;0028523600;;0090018000;X1;678709204R;ECM---4979;1;1605;1205;1450;251,232;45;GERB--0167_1605_1205;none;202303200000;202303210755;8;100
0090018000_27022023004773;0062059600;;0090018000;X0;767135532R;SLI---1200;2;1600;1200;930;358,480;45;GERB--1613_1600_1200;none;202303090000;202303102115;6;100
0090018000_27022023004774;0029908700;;0090018000;X4;864300394R;ECA---0021;1;1200;1000;459;72,700;0;GERB--3551_1200_1000;none;202304140000;202304181140;10;100
0090018000_27022023004775;0029908700;;0090018000;X4;876612821R;SLI---0770;12;1200;1000;975;129,000;45;GERB--1213_1200_1000;none;202303150000;202303171140;1;100
0090018000_27022023004776;0062069600;;0090018000;X1;749414406R;SLI---1271;3;1600;1200;975;155,800;45;GERB--1613_1600_1200;none;202304060000;202304110740;1;100
0090018000_27022023004777;0062067900;;0090018000;X1;682605480R;ECA---0021;2;1200;1000;459;44,640;0;GERB--3551_1200_1000;none;202304200000;202304241645;13;100
0090018000_27022023004778;0062055700;;0090018000;X1;668635019R;ECA---0021;1;1200;1000;1155;153,500;0;GERB--3551_1200_1000;none;202303020000;202303031155;3;100
0090018000_27022023004779;0062067900;;0090018000;X1;628174300R;ECA---0021;1;1200;1000;459;51,738;0;GERB--3551_1200_1000;none;202303070000;202303080750;13;100
0090018000_27022023004780;0062067900;;0090018000;X1;850700639R;SLI---1271;2;1600;1200;975;187,720;45;GERB--1613_1600_1200;none;202303310000;202304031645;2;100
0090018000_27022023004781;0062059600;;0090018000;X0;766364956R;SLI---1200;1;1600;1200;930;227,440;45;GERB--1613_1600_1200;none;202303150000;202303162115;3;100
0090018000_27022023004782;0062069600;;0090018000;X3;748775631R;SLI---0760;9;1200;1000;930;129,200;45;GERB--1213_1200_1000;none;202303310000;202304041220;2;100
0090018000_27022023004783;0062067900;;0090018000;X1;769151408R;SLI---0770;1;1200;1000;975;134,920;45;GERB--1213_1200_1000;none;202304280000;202305020750;1;100
0090018000_27022023004784;0062067900;;0090018000;X1;620936395R;SLI---0771;1;1200;1000;975;149,310;45;GERB--1213_1200_1000;none;202303130000;202303141645;2;100
0090018000_27022023004785;0062059600;;0090018000;X0;670008674R;MTEM--8612;1;1605;1205;990;395,416;45;GERB--0393_1605_1205;none;202304240000;202304252115;5;100
0090018000_27022023004786;0062055700;;0090018000;X1;822343455R;ECA---0021;2;1200;1000;459;50,800;0;GERB--3551_1200_1000;none;202304040000;202304051150;8;100
0090018000_27022023004787;0062067900;;0090018000;X1;769346765R;SLI---0770;2;1200;1000;975;152,112;45;GERB--1213_1200_1000;none;202304120000;202304130750;2;100
0090018000_27022023004788;0062067900;;0090018000;X1;769151408R;SLI---0770;2;1200;1000;975;134,920;45;GERB--1213_1200_1000;none;202303170000;202303201645;1;100
0090018000_27022023004789;0029908700;;0090018000;X4;886055930R;SFDA--6640;10;1600;1200;930;174,305;45;GERB--1613_1600_1200;none;202303300000;202304031140;2;100
0090018000_27022023004790;0062067900;;0090018000;X1;809015570R;ECM---0560;2;2350;1000;950;271,360;45;GERB--1058_2350_1000;none;202304170000;202304181215;2;100
0090018000_27022023004791;0062055700;;0090018000;X1;769116976R;ECA---0021;1;1200;1000;359;38,600;0;GERB--3551_1200_1000;none;202304190000;202304201150;5;100
0090018000_27022023004792;0029908700;;0090018000;X4;873620570R;SLI---0770;6;1200;1000;975;131,366;45;GERB--1213_1200_1000;none;202303020000;202303062025;2;100
0090018000_27022023004793;0062067900;;0090018000;X1;769377743R;SLI---0601;3;1200;1000;750;106,030;45;GERB--1213_1200_1000;none;202303300000;202303310750;1;100
0090018000_27022023004794;0062069400;;0090018000;X0;821467359R;SLI---0601;1;1200;1000;750;405,720;45;GERB--1213_1200_1000;none;202303090000;202303162025;8;100
0090018000_27022023004795;0029908700;;0090018000;X4;873620570R;SLI---0770;4;1200;1000;975;131,366;45;GERB--1213_1200_1000;none;202303100000;202303141650;2;100
0090018000_27022023004796;0062060800;;0090018000;X2;172034795R;ECM---5712;2;1600;1200;1350;205,160;45;GERB--1613_1600_1200;none;202303070000;202303081800;4;100
0090018000_27022023004797;0029271000;;0090018000;X3;849517970R;SLI---0760;1;1200;1000;930;140,000;45;GERB--1213_1200_1000;none;202303230000;202303270925;3;100
0090018000_27022023004798;0062067900;;0090018000;X1;682605480R;ECA---0021;1;1200;1000;758;71,280;0;GERB--3551_1200_1000;none;202304060000;202304100750;13;100
0090018000_27022023004799;0062059600;;0090018000;X0;765304573R;SLI---1200;1;1600;1200;930;551,560;45;GERB--1613_1600_1200;none;202303090000;202303102115;6;100
0090018000_27022023004800;0028091900;;0090018000;X4;403008854R;ENS---0015;12;1400;1225;1160;317,000;0;GERB--7976_1400_1225;none;202302100000;202303141400;15;100
0090018000_27022023004801;0062059600;;0090018000;X0;767122931R;SLI---1200;2;1600;1200;930;356,560;45;GERB--1613_1600_1200;none;202303210000;202303220610;6;100
0090018000_27022023004802;0029908700;;0090018000;X4;883054589R;SFDA--6640;13;1600;1200;930;169,960;45;GERB--1613_1600_1200;none;202303210000;202303231650;2;100
0090018000_27022023004803;0062067900;;0090018000;X1;682406061R;ECA---0021;2;1200;1000;459;48,560;0;GERB--3551_1200_1000;none;202304130000;202304142115;4;100
0090018000_27022023004804;0062059600;;0090018000;X0;8201638317;SLI---1200;2;1600;1200;930;387,300;45;GERB--1613_1600_1200;none;202304040000;202304051055;1;100
0090018000_27022023004805;0062067900;;0090018000;X1;769149350R;ECA---0021;1;1200;1000;943;94,860;0;GERB--3551_1200_1000;none;202304170000;202304180750;2;100
0090018000_27022023004806;0062067900;;0090018000;X1;462678493R;SLI---1271;1;1600;1200;975;246,900;45;GERB--1613_1600_1200;none;202303130000;202303140750;2;100
0090018000_27022023004807;0062069600;;0090018000;X1;749413810R;SLI---1271;2;1600;1200;975;179,580;45;GERB--1613_1600_1200;none;202304250000;202304272110;1;100
0090018000_27022023004808;0062067900;;0090018000;X1;850908990R;SLI---1271;3;1600;1200;975;197,164;45;GERB--1613_1600_1200;none;202303280000;202303290750;2;100
0090018000_27022023004809;0028839800;;0090018000;X1;749024966R;ECM---4649;1;2030;1530;1350;294,220;45;GERB--0894_2030_1530;none;202303270000;202303281225;4;100
0090018000_27022023004810;0062060800;;0090018000;X2;172038007R;ECM---5712;8;1600;1200;1350;207,720;45;GERB--1613_1600_1200;none;202304270000;202304281430;5;100
0090018000_27022023004811;0029908700;;0090018000;X4;873123547R;SLI---0770;7;1200;1000;975;131,366;45;GERB--1213_1200_1000;none;202303150000;202303171140;2;100
